,Unnamed: 0,ID,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,km_per_driving_day,drives_per_driving_day,km_per_drive,is_churned,device_code
8848,12144,12144,54,49,106.4084928,659,0,96,3693.005646,2568.120597,25,21,175.85741171428572,2.3333333333333335,75.3674621632653,1,2
8849,12145,12145,68,57,368.5601373,93,21,0,299.2655885,203.8718059,21,21,14.250742309523808,2.7142857142857144,5.25027348245614,0,1
8850,12146,12146,47,38,100.5060409,1754,187,148,1744.196881,1301.881001,10,10,174.4196881,3.8,45.899917921052634,0,1
8851,12147,12147,59,47,107.2169512,1457,484,28,5860.07472,4835.084108,5,4,1465.01868,11.75,124.68244085106382,1,1
8852,12148,12148,69,56,183.5969605,389,94,78,3478.910904,2395.759818,7,7,496.98727199999996,8.0,62.123408999999995,1,1
8853,12149,12149,45,37,68.25045327,331,0,48,5461.187569,3460.710287,26,26,210.04567573076923,1.4230769230769231,147.59966402702702,0,1
8854,12150,12150,106,85,115.1414684,3124,0,0,11430.25572,2592.72795,29,20,571.512786,4.25,134.47359670588236,0,1
8855,12154,12154,381,309,538.9779885,2133,155,11,3926.679499,1835.961679,18,9,436.2977221111111,34.333333333333336,12.707700644012945,1,1
8856,12155,12155,99,82,101.8619206,2103,416,0,759.8877021,257.5221817,23,14,54.27769300714285,5.857142857142857,9.266923196341462,0,2
8857,12156,12156,30,30,83.30801155,2040,84,33,4029.517896,2528.217052,1,1,4029.517896,30.0,134.31726319999999,0,1
8858,12157,12157,52,42,55.41385214,1362,111,2,8158.256607,3553.886758,22,14,582.7326147857143,3.0,194.24420492857143,0,1
8859,12158,12158,86,70,167.0718781,2009,41,0,3169.098185,2603.807484,7,6,528.1830308333333,11.666666666666666,45.27283121428571,0,1
8860,12159,12159,157,128,234.1588583,1618,39,0,2644.144546,2035.76442,29,18,146.8969192222222,7.111111111111111,20.657379265625,0,1
8861,12160,12160,52,42,450.4225924,1483,0,37,1519.116611,407.0322319,12,12,126.59305091666666,3.5,36.169443119047614,0,2
8862,12163,12163,41,41,196.0689038,487,55,42,8115.594531,4132.975934,15,7,1159.3706472857143,5.857142857142857,197.94133002439023,1,2
8863,12164,12164,48,39,152.2798682,2439,0,49,1690.263741,1197.793194,13,6,281.7106235,6.5,43.34009592307692,0,1
8864,12165,12165,122,98,241.3674193,1851,19,42,557.0305353,60.25025917,19,12,46.419211275,8.166666666666666,5.683985054081632,0,1
8865,12166,12166,35,30,61.05694197,1286,406,0,1140.350484,523.8328951,7,4,285.087621,7.5,38.0116828,0,1
8866,12167,12167,112,90,271.7831464,1680,89,0,6301.740711,3128.675143,16,16,393.8587944375,5.625,70.01934123333334,0,2
8867,12168,12168,231,185,298.7616887,405,354,0,740.0684216,175.3630665,23,23,32.17688789565217,8.043478260869565,4.000369846486486,0,1
8868,12171,12171,75,60,194.5127828,2500,29,25,1763.209729,1310.566314,28,22,80.14589677272727,2.727272727272727,29.386828816666664,0,1
8869,12172,12172,39,39,61.06890399,1731,37,44,2064.042755,1351.878495,10,10,206.40427549999998,3.9,52.924173205128206,0,1
8870,12173,12173,230,184,292.6715192,2796,13,0,3122.575025,2329.166992,18,10,312.2575025,18.4,16.97051644021739,0,1
8871,12174,12174,154,125,262.7856834,816,168,0,6961.344553,384.9135391,24,21,331.49259776190473,5.9523809523809526,55.690756424,0,1
8872,12175,12175,53,50,141.4038495,2586,3,59,1502.041214,684.6614378,24,19,79.05480073684211,2.6315789473684212,30.040824280000002,0,1
8873,12176,12176,19,16,104.9136471,1327,65,0,5190.851655,2376.976553,8,5,1038.170331,3.2,324.4282284375,0,2
8874,12177,12177,76,76,166.1929619,1166,69,21,1837.20153,1010.55048,6,6,306.200255,12.666666666666666,24.173704342105264,0,2
8875,12178,12178,160,129,175.1210458,2652,0,8,5511.188015,2819.605604,18,17,324.1875302941176,7.588235294117647,42.72238771317829,0,1
8876,12179,12179,124,101,409.1572059,837,184,47,3074.714701,1452.833768,29,19,161.82708952631577,5.315789473684211,30.442719811881187,0,1
8877,12180,12180,29,23,36.16988855,1915,0,0,2316.857872,481.8749431,15,8,289.607234,2.875,100.73295095652175,0,1
8878,12183,12183,86,69,153.8567132,437,166,84,5557.495539,2488.46068,4,4,1389.37388475,17.25,80.54341360869564,0,1
8879,12185,12185,390,313,417.5792762,470,242,1,969.1235172,102.3857249,10,7,138.44621674285716,44.714285714285715,3.096241269009585,1,1
8880,12186,12186,177,142,344.5238811,1066,1,0,13993.77881,3961.70145,14,9,1554.8643122222222,15.777777777777779,98.54773809859155,0,1
8881,12187,12187,201,162,235.3497988,2860,32,0,5130.781488,506.8145763,5,5,1026.1562976,32.4,31.671490666666664,0,2
8882,12188,12188,36,34,174.3450451,93,218,80,7361.373828,2462.72189,23,18,408.9652126666667,1.8888888888888888,216.51099494117648,0,2
8883,12190,12190,20,20,32.56624414,1363,54,70,1744.606153,1052.785744,13,12,145.38384608333334,1.6666666666666667,87.23030765,0,2
8884,12191,12191,36,30,147.0441661,3348,14,0,3624.125903,1966.119027,16,16,226.5078689375,1.875,120.80419676666666,0,1
8885,12192,12192,78,64,355.3626423,2762,0,0,6721.795748,3003.571752,5,5,1344.3591496,12.8,105.0280585625,0,1
8886,12193,12193,64,52,96.37472054,724,12,0,1045.108157,659.2492196,28,22,47.50491622727272,2.3636363636363638,20.098233788461535,0,1
8887,12196,12196,47,37,72.40175688,2677,0,30,4007.559966,2716.839873,18,12,333.9633305,3.0833333333333335,108.3124315135135,0,1
8888,12198,12198,296,237,316.3626089,47,106,44,1779.239307,1090.711183,17,9,197.69325633333335,26.333333333333332,7.507338848101266,0,1
8889,12199,12199,152,121,183.9296595,1227,249,0,3687.231553,343.3936005,27,17,216.89597370588237,7.117647058823529,30.472988041322314,0,2
8890,12201,12201,56,45,120.9872857,1001,19,90,3120.233322,378.733684,14,6,520.038887,7.5,69.33851826666667,0,2
8891,12202,12202,48,38,99.07767839,47,16,26,6722.508461,5223.649354,22,18,373.4726922777778,2.111111111111111,176.90811739473685,1,1
8892,12204,12204,111,90,436.3465892,3461,95,58,5530.451438,2356.932749,12,11,502.76831254545453,8.181818181818182,61.449460422222224,0,1
8893,12205,12205,133,106,223.5685016,668,148,12,2436.889148,969.2700109,10,6,406.1481913333334,17.666666666666668,22.989520264150947,0,1
8894,12208,12208,30,29,116.8707526,1877,0,0,3855.808634,2599.569493,25,23,167.6438536521739,1.2608695652173914,132.9589184137931,0,1
8895,12211,12211,83,67,164.1605993,1059,162,35,3725.909866,3026.646077,27,20,186.2954933,3.35,55.61059501492537,0,1
8896,12212,12212,36,36,112.6710132,632,211,0,2260.511045,292.4421902,8,8,282.563880625,4.5,62.791973472222224,1,2
8897,12213,12213,272,218,379.844639,2300,189,0,1623.879234,1262.0656,17,14,115.99137385714286,15.571428571428571,7.448987311926605,0,1
8898,12214,12214,156,125,312.3223421,3138,11,79,5440.100847,865.1375643,30,25,217.60403387999997,5.0,43.520806776,0,1
8899,12215,12215,89,72,182.5192096,1814,0,0,7270.788305,4494.79754,25,23,316.1212306521739,3.130434782608696,100.98317090277777,0,1
8900,12217,12217,38,34,225.6014516,2295,211,20,3436.2728,1563.472339,2,1,3436.2728,34.0,101.06684705882354,0,1
8901,12218,12218,115,92,161.5241008,660,35,15,4950.528714,3526.353777,20,16,309.408044625,5.75,53.8100947173913,0,1
8902,12220,12220,89,72,321.0727767,2407,0,37,4133.319638,1116.874249,13,9,459.25773755555554,8.0,57.40721719444444,0,1
8903,12221,12221,43,41,124.3675275,1478,348,73,9310.096725,5203.233682,14,10,931.0096725,4.1,227.07552987804877,1,1
8904,12223,12223,28,23,184.2038711,1692,103,0,5670.506855,3051.925762,8,8,708.813356875,2.875,246.5437763043478,1,2
8905,12225,12225,133,107,746.3749162,2003,44,0,3446.935852,946.1192266,9,5,689.3871704000001,21.4,32.21435375700935,0,1
8906,12226,12226,18,14,232.1813788,3107,183,9,5660.43503,3262.683284,6,5,1132.087006,2.8,404.31678785714286,1,1
8907,12227,12227,56,50,56.36148545,1482,414,0,3488.271479,1885.017836,9,3,1162.7571596666667,16.666666666666668,69.76542958,0,1
8908,12228,12228,117,103,158.3284679,1881,171,0,1309.055882,774.4137631,1,1,1309.055882,103.0,12.709280407766991,0,1
8909,12229,12229,129,109,134.0203423,2081,87,35,4905.979421,3441.297805,3,3,1635.3264736666667,36.333333333333336,45.008985513761466,0,1
8910,12230,12230,97,78,126.42247,2244,38,49,8854.014138,1765.871696,29,22,402.45518809090913,3.5454545454545454,113.51300176923077,0,1
8911,12231,12231,408,326,503.6423554,45,68,0,5274.255061,1075.840346,26,21,251.1550029047619,15.523809523809524,16.17869650613497,0,1
8912,12233,12233,11,11,272.9348282,1000,217,47,6911.583854,1796.845944,10,5,1382.3167708,2.2,628.325804909091,1,1
8913,12234,12234,70,56,227.3785092,566,0,0,5631.442277,3284.245243,12,5,1126.2884554,11.2,100.56146923214285,0,2
8914,12235,12235,69,55,120.1815166,3067,151,0,4158.555482,1156.31004,30,28,148.51983864285714,1.9642857142857142,75.61009967272727,0,1
8915,12236,12236,50,50,56.33416016,1390,35,237,9491.433294,3865.646515,19,12,790.9527745,4.166666666666667,189.82866588000002,0,1
8916,12237,12237,62,50,122.1181124,390,43,84,4611.557378,1931.304613,5,3,1537.1857926666669,16.666666666666668,92.23114756000001,0,1
8917,12240,12240,84,68,96.98429472,422,379,2,2953.60296,2344.254796,18,17,173.7413505882353,4.0,43.43533764705882,0,1
8918,12241,12241,130,104,172.7026324,455,339,132,1422.214581,1171.669065,11,4,355.55364525,26.0,13.675140201923076,0,1
8919,12242,12242,64,52,67.60455454,79,36,97,2078.241009,1635.766052,30,29,71.66348306896552,1.793103448275862,39.96617325,0,1
8920,12243,12243,30,25,169.8407332,3383,15,56,1818.225169,1164.281865,5,2,909.1125845,12.5,72.72900676,1,1
8921,12244,12244,60,56,248.9457963,1081,186,64,5740.223832,4750.329262,16,11,521.8385301818181,5.090909090909091,102.503997,0,2
8922,12245,12245,36,29,54.82067807,1445,87,0,2294.459722,517.7375034,28,25,91.77838888000001,1.16,79.1193007586207,0,1
8923,12247,12247,75,61,115.6568786,2224,0,58,7347.312242,332.6756476,25,20,367.3656121,3.05,120.44774167213114,0,2
8924,12249,12249,60,48,156.2925683,1287,332,0,1855.84095,1052.541562,3,1,1855.84095,48.0,38.663353125,0,2
8925,12250,12250,35,28,395.9327097,395,45,31,3362.687471,1883.398474,6,1,3362.687471,28.0,120.09598110714286,0,1
8926,12251,12251,537,430,724.6163494,811,115,52,1792.69893,1328.590176,25,23,77.94343173913043,18.695652173913043,4.169067279069767,1,1
8927,12252,12252,68,68,88.84698593,1107,99,92,4350.982389,2125.581324,7,7,621.5689127142857,9.714285714285714,63.98503513235294,0,1
8928,12253,12253,32,26,89.2396026,2907,171,0,3682.071842,2489.075675,5,5,736.4143684,5.2,141.61814776923077,1,2
8929,12254,12254,145,116,416.9720311,93,92,38,2950.498269,2060.371388,29,23,128.2825334347826,5.043478260869565,25.435329905172416,0,1
8930,12255,12255,20,17,86.81757253,55,247,176,8276.386668,748.5456162,16,16,517.27416675,1.0625,486.84627458823525,0,1
8931,12257,12257,6,6,76.5732464,676,280,356,7210.033008,3479.579992,6,3,2403.344336,2.0,1201.672168,1,1
8932,12258,12258,48,42,182.6437342,2960,776,0,3821.41476,3024.280698,15,13,293.95498153846154,3.230769230769231,90.98606571428571,1,1
8933,12260,12260,87,70,100.988372,1281,32,0,2925.853409,2432.085217,1,1,2925.853409,70.0,41.79790584285714,0,1
8934,12261,12261,136,118,244.7142432,1993,328,0,9651.028796,4874.420641,31,20,482.5514398,5.9,81.78837962711864,0,2
8935,12262,12262,20,20,219.2507731,1965,785,0,5315.434082,2367.624599,2,1,5315.434082,20.0,265.77170409999997,1,2
8936,12263,12263,24,19,25.75536943,2084,197,0,4680.241466,1168.299946,24,17,275.3083215294118,1.1176470588235294,246.32849821052633,0,1
8937,12264,12264,50,41,65.30230034,220,56,0,1094.802414,847.6571551,9,4,273.7006035,10.25,26.702497902439024,0,1
8938,12265,12265,77,62,96.16954371,267,117,56,1282.435213,396.5620775,24,24,53.43480054166667,2.5833333333333335,20.68443891935484,0,1
8939,12266,12266,24,19,106.4887696,2592,39,0,1504.243611,1082.401521,18,14,107.44597221428572,1.3571428571428572,79.17071636842105,0,2
8940,12267,12267,38,30,126.285941,1609,462,166,2652.892243,1115.116353,27,26,102.03431703846152,1.1538461538461537,88.42974143333332,1,1
8941,12268,12268,90,73,214.8718866,1517,127,163,1907.43094,297.2864102,5,5,381.48618799999997,14.6,26.129190958904108,0,1
8942,12270,12270,157,127,384.0469478,1243,339,0,3811.665057,1160.606354,6,4,952.91626425,31.75,30.013110685039372,0,2
8943,12271,12271,43,35,59.18805097,135,752,0,1291.450694,935.6466035,28,26,49.67118053846154,1.3461538461538463,36.89859125714286,0,1
8944,12272,12272,43,36,173.1891993,520,373,0,3300.623585,1769.809228,7,5,660.1247169999999,7.2,91.68398847222221,0,1
8945,12275,12275,176,176,176.9013706,1373,449,38,6081.169656,2592.433929,13,9,675.6855173333333,19.555555555555557,34.55210031818182,0,1
8946,12276,12276,125,101,173.8221813,196,0,18,2610.481534,1220.766496,30,25,104.41926136000001,4.04,25.84635182178218,0,1
8947,12278,12278,44,35,162.6722209,2922,393,0,4773.24252,1148.330696,21,17,280.7789717647059,2.0588235294117645,136.3783577142857,0,1
8948,12279,12279,74,63,89.27457186,3475,17,5,4457.167822,2313.134745,12,12,371.43065183333334,5.25,70.7486955873016,1,1
8949,12280,12280,7,7,16.65015663,599,103,0,2960.032811,1558.403883,3,3,986.6776036666666,2.3333333333333335,422.8618301428572,0,1
8950,12282,12282,43,35,384.3299701,3309,425,0,2254.122878,373.7420754,24,19,118.63804621052633,1.8421052631578947,64.4035108,0,1
8951,12284,12284,77,62,147.7435658,1216,70,0,2832.907395,2049.802053,13,12,236.07561625000002,5.166666666666667,45.69205475806452,0,1
8952,12285,12285,52,42,78.31083383,500,167,31,1981.363462,262.2089216,11,5,396.2726924,8.4,47.175320523809525,0,2
8953,12286,12286,21,17,73.57287458,778,59,92,1557.661958,904.8286827,18,10,155.7661958,1.7,91.627174,0,1
8954,12287,12287,45,36,67.79596732,1073,119,8,825.5684028,596.2258957,19,14,58.969171628571424,2.5714285714285716,22.932455633333333,0,1
8955,12288,12288,47,47,536.0021203,977,221,0,1821.466491,890.4922225,20,17,107.14508770588235,2.764705882352941,38.75460619148936,0,1
8956,12290,12290,24,19,101.9040898,2701,8,43,4931.31596,1504.480872,11,6,821.8859933333333,3.1666666666666665,259.5429452631579,0,2
8957,12292,12292,60,49,119.2397927,268,21,0,939.0902392,402.7505693,23,17,55.240602305882355,2.8823529411764706,19.16510692244898,0,2
8958,12293,12293,46,38,126.6287042,2827,0,100,3456.815668,1456.567071,9,9,384.0906297777778,4.222222222222222,90.96883336842106,0,1
8959,12294,12294,172,140,173.7632956,1058,2,65,5024.27854,3705.545202,10,10,502.427854,14.0,35.88770385714286,1,1
8960,12295,12295,108,86,174.3213912,3075,29,12,3431.516145,467.4824717,10,8,428.939518125,10.75,39.901350523255815,0,1
8961,12296,12296,87,70,296.2348329,465,464,0,6717.336051,1822.090059,27,22,305.3334568636364,3.1818181818181817,95.9619435857143,0,1
8962,12297,12297,76,61,112.7838764,1859,13,0,2370.000509,1868.148209,14,9,263.33338988888886,6.777777777777778,38.85246736065574,0,1
8963,12299,12299,76,62,241.529714,2659,256,73,6753.735982,1912.173758,8,7,964.819426,8.857142857142858,108.93122551612903,0,1
8964,12300,12300,24,20,162.1170502,3455,392,0,12116.90168,9121.394113,15,9,1346.322408888889,2.2222222222222223,605.845084,0,2
8965,12302,12302,303,288,311.9456749,233,45,172,3060.121676,2209.744449,22,16,191.25760475,18.0,10.625422486111113,0,1
8966,12304,12304,14,14,64.78527809,1516,16,4,1757.265644,301.6341535,12,9,195.25173822222223,1.5555555555555556,125.51897457142857,1,1
8967,12306,12306,55,45,151.0093938,2639,97,69,3501.210911,2797.633409,7,7,500.1729872857143,6.428571428571429,77.80468691111112,0,2
8968,12307,12307,117,94,132.1106543,1601,237,0,2265.022234,1725.196149,28,19,119.21169652631579,4.947368421052632,24.095981212765956,0,1
8969,12309,12309,141,115,269.2495973,2377,91,3,1282.15913,690.0296114,31,29,44.21238379310345,3.9655172413793105,11.149209826086956,0,1
8970,12310,12310,251,201,325.4035066,3469,0,0,4562.164333,2569.245904,23,19,240.11391226315789,10.578947368421053,22.69733499004975,0,2
8971,12311,12311,164,164,411.2137463,2937,437,0,3897.628181,1792.381464,10,6,649.6046968333334,27.333333333333332,23.76602549390244,0,2
8972,12312,12312,366,293,386.5206981,1707,362,0,2803.069421,1983.996969,11,7,400.4384887142857,41.857142857142854,9.566789832764506,0,2
8973,12313,12313,33,29,859.0775768,2327,151,16,3152.56452,1238.482639,5,5,630.5129039999999,5.8,108.70912137931035,0,2
8974,12314,12314,32,26,302.1517476,207,0,9,6610.737574,1524.682047,3,2,3305.368787,13.0,254.25913746153844,0,2
8975,12315,12315,80,68,102.7587089,1404,0,134,3344.030995,2206.016399,23,15,222.93539966666668,4.533333333333333,49.17692639705882,0,1
8976,12316,12316,137,110,364.3232692,2549,475,0,2866.276987,2318.560008,22,13,220.48284515384617,8.461538461538462,26.05706351818182,0,1
8977,12317,12317,101,83,119.6671171,1607,215,0,2940.456139,2418.852763,30,20,147.02280695,4.15,35.42718239759036,0,1
8978,12318,12318,150,125,162.2690791,783,42,1,6465.653746,4239.510163,23,22,293.8933520909091,5.681818181818182,51.725229968,0,1
8979,12319,12319,261,213,312.3267976,1951,153,17,2440.383154,1416.975111,18,10,244.03831540000002,21.3,11.457197906103287,1,2
8980,12321,12321,37,31,160.4021309,1123,88,0,3927.767484,2228.953557,30,21,187.03654685714287,1.4761904761904763,126.7021769032258,0,1
8981,12322,12322,9,9,56.93992094,2533,28,49,5891.797851,607.4175223,1,1,5891.797851,9.0,654.6442056666667,0,2
8982,12323,12323,81,65,116.0017539,1716,80,18,3018.90676,1952.213597,6,6,503.15112666666664,10.833333333333334,46.44471938461538,0,1
8983,12325,12325,91,74,140.4697049,583,19,0,3761.690417,2583.425779,9,6,626.9484028333333,12.333333333333334,50.83365428378378,0,2
8984,12326,12326,89,85,308.1197079,1856,38,45,4085.007768,736.3343691,8,4,1021.251942,21.25,48.05891491764706,1,1
8985,12327,12327,152,122,192.7471802,2247,0,23,3503.067388,1386.640312,19,15,233.53782586666665,8.133333333333333,28.7136671147541,0,1
8986,12330,12330,203,165,257.7927292,1095,147,20,6502.645793,2007.1783,16,11,591.1496175454545,15.0,39.4099745030303,0,2
8987,12331,12331,160,160,166.6201905,1172,162,1,1547.942491,658.5918632,19,17,91.05544064705883,9.411764705882353,9.67464056875,0,2
8988,12332,12332,172,138,197.8202502,610,36,0,4277.68486,3089.167057,26,23,185.98629826086957,6.0,30.997716376811596,0,2
8989,12333,12333,88,71,252.766817,1042,98,156,4755.613939,3424.764412,22,16,297.2258711875,4.4375,66.98047801408451,0,1
8990,12334,12334,20,17,261.1888684,896,0,0,2088.543184,611.9938231,20,13,160.657168,1.3076923076923077,122.85548141176471,1,1
8991,12335,12335,89,72,105.3188939,974,160,9,3199.6514,2500.782508,16,13,246.12703076923077,5.538461538461538,44.43960277777778,0,1
8992,12338,12338,42,34,172.8501814,1917,111,37,6551.716556,1396.93028,20,14,467.979754,2.4285714285714284,192.6975457647059,0,1
8993,12341,12341,77,63,94.0382219,2566,0,3,2203.662433,663.3213958,16,11,200.33294845454546,5.7272727272727275,34.97876877777778,0,2
8994,12342,12342,31,29,105.7007327,2261,0,0,1497.331676,898.6415043,21,16,93.58322975,1.8125,51.63212675862069,0,1
8995,12343,12343,207,175,306.3494979,837,175,37,2970.700123,1567.022391,7,5,594.1400246000001,35.0,16.975429274285716,0,2
8996,12344,12344,126,101,152.0864753,522,0,0,5887.412712,3532.429685,6,3,1962.470904,33.666666666666664,58.291214970297034,1,2
8997,12345,12345,133,109,137.3529868,3039,394,0,3235.883509,1313.367097,19,17,190.34608876470588,6.411764705882353,29.687004669724768,0,1
8998,12346,12346,56,52,154.5950644,1169,213,101,2006.443584,1172.689725,27,19,105.60229389473685,2.736842105263158,38.58545353846154,0,1
8999,12347,12347,124,113,224.7285826,1598,198,101,4090.06493,2714.830589,16,16,255.629058125,7.0625,36.19526486725664,1,2
9000,12349,12349,106,106,487.3847322,2131,89,0,7332.286666,3299.113901,23,14,523.7347618571429,7.571428571428571,69.17251571698114,0,2
9001,12350,12350,19,15,104.9249328,2453,170,0,2096.007295,674.9683344,10,4,524.00182375,3.75,139.73381966666665,0,1
9002,12351,12351,66,53,68.41188859,2200,15,7,3078.744676,2322.699814,23,16,192.42154225,3.3125,58.08952218867924,0,1
9003,12352,12352,14,14,32.84953746,2753,215,0,4096.299869,1317.131179,10,8,512.037483625,1.75,292.5928477857143,0,1
9004,12353,12353,43,35,115.4360362,2792,34,0,7723.206463,1289.360036,6,2,3861.6032315,17.5,220.6630418,0,1
9005,12354,12354,137,110,242.5640682,3498,43,77,5674.510017,4472.844329,5,4,1418.62750425,27.5,51.5864547,0,1
9006,12356,12356,29,23,55.30578717,716,72,138,3344.62527,1006.01614,16,10,334.462527,2.3,145.41849,0,1
9007,12357,12357,39,32,230.2392216,166,44,13,5092.214326,2252.412627,27,20,254.6107163,1.6,159.1316976875,0,1
9008,12358,12358,102,84,152.1531213,2029,231,0,6122.458322,3083.953194,25,25,244.89833288000003,3.36,72.8864085952381,0,1
9009,12359,12359,24,19,121.2318598,1901,241,0,2308.166833,1529.668483,17,11,209.83334845454547,1.7272727272727273,121.48246489473685,0,1
9010,12360,12360,478,384,548.175304,2066,46,43,3188.012701,373.3047998,12,12,265.6677250833333,32.0,8.302116408854166,1,1
9011,12361,12361,65,52,123.4900669,3060,113,0,2830.215759,1136.165065,8,8,353.776969875,6.5,54.42722613461539,1,2
9012,12363,12363,166,133,209.5118088,2291,621,0,1321.259508,624.3203428,9,8,165.1574385,16.625,9.934282015037594,0,1
9013,12365,12365,173,173,543.0226193,2026,0,155,7461.30318,5422.465927,6,6,1243.55053,28.833333333333332,43.12892011560694,1,2
9014,12366,12366,116,93,220.3948563,1374,100,40,4386.507216,2294.993106,13,10,438.6507216,9.3,47.16674425806452,0,1
9015,12369,12369,56,47,210.0752309,1512,0,0,3418.029024,1453.11707,12,12,284.835752,3.9166666666666665,72.72402178723404,0,1
9016,12370,12370,56,45,177.9484087,2750,0,0,2915.710973,1615.935346,2,2,1457.8554865,22.5,64.79357717777778,0,2
9017,12371,12371,78,64,280.9405809,1480,89,0,5121.465597,3038.118969,12,6,853.5775995,10.666666666666666,80.022899953125,0,1
9018,12372,12372,76,61,108.9802406,1152,107,164,5569.002768,224.7425311,23,18,309.3890426666667,3.388888888888889,91.2951273442623,0,1
9019,12373,12373,35,29,60.38679069,1328,323,0,1129.77495,887.9378089,20,12,94.1479125,2.4166666666666665,38.95775689655172,0,2
9020,12374,12374,24,21,66.71761913,548,176,24,537.7815116,286.3363668,17,15,35.85210077333333,1.4,25.60864340952381,0,1
9021,12375,12375,56,45,75.05697916,1404,109,0,4061.813324,1302.581531,9,3,1353.9377746666667,15.0,90.26251831111111,0,1
9022,12376,12376,59,53,370.6747536,2551,0,26,4754.274439,2934.285392,8,8,594.284304875,6.625,89.7032913018868,0,1
9023,12377,12377,20,16,187.3304121,3173,234,21,2887.397763,2104.595794,15,14,206.24269735714284,1.1428571428571428,180.4623601875,0,2
9024,12379,12379,103,87,186.7101896,1459,0,0,4540.556173,2041.979123,1,1,4540.556173,87.0,52.19030083908046,0,2
9025,12380,12380,214,171,253.3135195,1419,61,21,2216.566321,1265.202382,18,17,130.38625417647057,10.058823529411764,12.96237614619883,0,1
9026,12383,12383,158,127,470.2201945,701,18,97,2489.60021,2065.141606,16,14,177.82858642857144,9.071428571428571,19.60315125984252,0,2
9027,12385,12385,178,145,488.5740939,589,8,111,9438.309282,392.809041,30,22,429.01405827272725,6.590909090909091,65.09178815172415,0,1
9028,12386,12386,143,116,301.8923574,1142,112,19,4587.834248,589.1456853,3,3,1529.2780826666667,38.666666666666664,39.55029524137931,1,2
9029,12387,12387,78,63,153.1877546,925,337,0,1023.727572,561.0839046,10,9,113.747508,7.0,16.249644,0,1
9030,12389,12389,147,119,207.4031885,2612,8,67,4684.07962,937.2499978,9,9,520.4532911111112,13.222222222222221,39.362013613445384,0,1
9031,12390,12390,35,28,102.6819714,971,17,0,4762.867315,2803.100969,17,17,280.16866558823534,1.6470588235294117,170.10240410714286,0,1
9032,12391,12391,66,57,156.4011442,1792,114,0,8897.596243,5488.558938,10,6,1482.9327071666667,9.5,156.0981797017544,0,1
9033,12392,12392,32,26,74.37901969,2205,611,28,8025.264253,4471.670245,5,2,4012.6321265,13.0,308.66400973076924,0,1
9034,12394,12394,197,159,281.8543184,1310,39,8,3171.300579,1873.822747,26,20,158.56502895,7.95,19.94528666037736,0,2
9035,12396,12396,35,28,53.1620991,208,31,107,4176.137433,1335.540402,10,10,417.6137433,2.8,149.1477654642857,1,2
9036,12397,12397,115,93,128.9861423,1718,61,0,3587.241213,2873.154478,22,19,188.80216910526315,4.894736842105263,38.57248616129032,0,1
9037,12398,12398,23,21,141.4892832,1227,0,28,3244.14744,1698.457467,8,2,1622.07372,10.5,154.48321142857145,0,1
9038,12399,12399,68,55,95.40903324,290,615,18,1644.311225,1316.911433,2,2,822.1556125,27.5,29.896567727272725,0,1
9039,12400,12400,107,87,162.4981054,2135,206,93,781.6821314,273.242581,24,16,48.8551332125,5.4375,8.98485208505747,0,2
9040,12401,12401,78,63,123.1773234,3002,658,0,5588.479604,2202.68928,26,21,266.1180763809524,3.0,88.70602546031746,0,1
9041,12402,12402,58,47,101.9468753,1544,0,0,1138.703007,830.8222361,18,18,63.26127816666667,2.611111111111111,24.227723553191492,0,2
9042,12403,12403,138,111,216.336998,894,227,30,2371.589797,1950.788871,31,23,103.11259986956522,4.826086956521739,21.365673846846846,0,1
9043,12404,12404,20,16,20.60289723,2516,333,0,4576.597237,1031.207761,12,12,381.3831030833333,1.3333333333333333,286.0373273125,0,2
9044,12405,12405,17,14,51.85342029,3057,153,14,2962.381422,1638.426509,5,5,592.4762843999999,2.8,211.598673,0,1
9045,12406,12406,120,97,469.163773,2715,24,0,2020.112326,1470.950427,7,7,288.58747514285716,13.857142857142858,20.825900268041238,0,1
9046,12407,12407,166,134,167.2267557,1573,27,0,6132.644259,3603.89878,7,7,876.092037,19.142857142857142,45.76600193283582,0,1
9047,12408,12408,65,54,313.1645322,2003,15,0,3604.585221,981.9018746,4,1,3604.585221,54.0,66.75157816666666,0,2
9048,12411,12411,137,110,143.4822893,2569,408,34,3247.471244,1268.246382,30,27,120.27671274074073,4.074074074074074,29.52246585454545,0,1
9049,12412,12412,39,33,82.05328332,767,65,126,4063.207641,1601.47799,13,9,451.46751566666666,3.6666666666666665,123.12750427272726,0,2
9050,12413,12413,76,61,289.7932826,2745,67,11,4106.048337,816.5932348,3,3,1368.682779,20.333333333333332,67.31226781967213,1,2
9051,12414,12414,18,16,284.7360855,3196,65,0,1871.971422,872.3146192,15,14,133.71224442857144,1.1428571428571428,116.998213875,0,1
9052,12415,12415,118,99,175.161868,2127,55,10,4020.849223,1542.998333,26,24,167.53538429166667,4.125,40.61463861616162,0,2
9053,12416,12416,48,39,172.1480368,2422,0,0,3872.87623,2601.797729,27,26,148.95677807692306,1.5,99.30451871794871,0,2
9054,12417,12417,123,105,391.8433294,3057,80,149,4369.64294,1498.679946,15,8,546.2053675,13.125,41.61564704761904,0,1
